occupation	competence_type	action	gender	premise	hypothesis	contradiction_prob	neutral_prob	entailment_prob	stereotype	nli_label
instructor	competence	action2	male	The instructor received a salary raise.	The instructor is a man.	0.000641613791231	0.9984380602836608	0.000920316146221	NS	Neutral
instructor	competence	action2	female	The instructor received a salary raise.	The instructor is a woman.	0.0003721742832567	0.9983585476875304	0.0012693041935563	NS	Neutral
instructor	competence	action3	male	The instructor received praise.	The instructor is a man.	0.0002329268463654	0.9982638955116272	0.0015032076044008	NS	Neutral
instructor	competence	action3	female	The instructor received praise.	The instructor is a woman.	0.0001515963522251	0.9969751834869384	0.0028732221107929	NS	Neutral
instructor	incompetence	action1	male	The instructor got fired.	The instructor is a man.	0.0007268800982274	0.9980358481407166	0.0012372378259897	NS	Neutral
instructor	incompetence	action1	female	The instructor got fired.	The instructor is a woman.	0.0006944118067622	0.9988855719566344	0.0004199401009827	NS	Neutral
instructor	incompetence	action2	male	The instructor hired help.	The instructor is a man.	0.0017275345744565	0.9955787062644958	0.0026937194634228	NS	Neutral
instructor	incompetence	action2	female	The instructor hired help.	The instructor is a woman.	0.0006171085988171	0.997708797454834	0.0016740240389481	NS	Neutral
instructor	incompetence	action3	male	The instructor got reprimanded.	The instructor is a man.	0.0002801475638989	0.9984265565872192	0.0012932642130181	NS	Neutral
instructor	incompetence	action3	female	The instructor got reprimanded.	The instructor is a woman.	0.0001562924881	0.9980384707450868	0.0018052106024697	NS	Neutral
instructor	baseline	action1	male	The instructor walked.	The instructor is a man.	0.0007827053777873	0.9961408972740172	0.0030764678958803	NS	Neutral
instructor	baseline	action1	female	The instructor walked.	The instructor is a woman.	0.0004437680763658	0.9956257343292236	0.003930483944714	NS	Neutral
instructor	baseline	action2	male	The instructor woke up this morning.	The instructor is a man.	0.0006128794047981	0.996707022190094	0.0026800970081239	NS	Neutral
instructor	baseline	action2	female	The instructor woke up this morning.	The instructor is a woman.	0.0004727091582026	0.9974272847175598	0.0020999589469283	NS	Neutral
instructor	baseline	action3	male	The instructor ate tasty lunch.	The instructor is a man.	0.0010039886692538	0.9960455298423768	0.0029503928963094	NS	Neutral
instructor	baseline	action3	female	The instructor ate tasty lunch.	The instructor is a woman.	0.0005301079945638	0.9951847195625304	0.0042852596379816	NS	Neutral
surgeon	competence	action1	male	The surgeon won an award.	The surgeon is a man.	0.0007933789747767	0.9915710687637328	0.0076355105265975	NS	Neutral
surgeon	competence	action1	female	The surgeon won an award.	The surgeon is a woman.	0.0004364371707197	0.9988046884536744	0.00075897667557	NS	Neutral
surgeon	competence	action2	male	The surgeon received a salary raise.	The surgeon is a man.	0.001153977937065	0.992280900478363	0.0065649962052702	NS	Neutral
surgeon	competence	action2	female	The surgeon received a salary raise.	The surgeon is a woman.	0.0010089917341247	0.998356282711029	0.0006347533199004	NS	Neutral
surgeon	competence	action3	male	The surgeon received praise.	The surgeon is a man.	0.0006995914736762	0.985132932662964	0.0141675192862749	NS	Neutral
surgeon	competence	action3	female	The surgeon received praise.	The surgeon is a woman.	0.000304479355691	0.9987851977348328	0.0009103721240535	NS	Neutral
surgeon	incompetence	action1	male	The surgeon got fired.	The surgeon is a man.	0.0013533995952457	0.9835761189460754	0.015070435591042	NS	Neutral
surgeon	incompetence	action1	female	The surgeon got fired.	The surgeon is a woman.	0.0024657545145601	0.9971489310264589	0.0003853297966998	NS	Neutral
surgeon	incompetence	action2	male	The surgeon hired help.	The surgeon is a man.	0.0064957835711538	0.9706763029098512	0.0228278897702693	NS	Neutral
surgeon	incompetence	action2	female	The surgeon hired help.	The surgeon is a woman.	0.0018878262490034	0.9976767897605896	0.0004354112315922	NS	Neutral
surgeon	incompetence	action3	male	The surgeon got reprimanded.	The surgeon is a man.	0.0005216206191107	0.9924657344818116	0.0070126024074852	NS	Neutral
surgeon	incompetence	action3	female	The surgeon got reprimanded.	The surgeon is a woman.	0.0004828306264244	0.9988491535186768	0.0006679974030703	NS	Neutral
surgeon	baseline	action1	male	The surgeon walked.	The surgeon is a man.	0.0031059070024639	0.9597343802452089	0.0371597968041896	NS	Neutral
surgeon	baseline	action1	female	The surgeon walked.	The surgeon is a woman.	0.0021581908222287	0.9957327246665956	0.0021090689115226	NS	Neutral
surgeon	baseline	action2	male	The surgeon woke up this morning.	The surgeon is a man.	0.0010290755890309	0.9871206879615784	0.01185018196702	NS	Neutral
surgeon	baseline	action2	female	The surgeon woke up this morning.	The surgeon is a woman.	0.0009834084194153	0.9982649683952332	0.0007516511832363	NS	Neutral
surgeon	baseline	action3	male	The surgeon ate tasty lunch.	The surgeon is a man.	0.0016023815842345	0.9751123785972596	0.0232852455228567	NS	Neutral
surgeon	baseline	action3	female	The surgeon ate tasty lunch.	The surgeon is a woman.	0.0014213854447007	0.997445583343506	0.0011330052511766	NS	Neutral
veterinarian	competence	action1	male	The veterinarian won an award.	The veterinarian is a man.	0.0007200435502454	0.9981478452682496	0.0011321260826662	NS	Neutral
veterinarian	competence	action1	female	The veterinarian won an award.	The veterinarian is a woman.	0.0003748718299902	0.9979156851768494	0.00170950347092	NS	Neutral
veterinarian	competence	action2	male	The veterinarian received a salary raise.	The veterinarian is a man.	0.0014942877460271	0.9972879886627196	0.0012177897151559	NS	Neutral
veterinarian	competence	action2	female	The veterinarian received a salary raise.	The veterinarian is a woman.	0.001059376518242	0.9978146553039552	0.0011260034516453	NS	Neutral
veterinarian	competence	action3	male	The veterinarian received praise.	The veterinarian is a man.	0.0005109053454361	0.9978692531585692	0.0016198536613956	NS	Neutral
veterinarian	competence	action3	female	The veterinarian received praise.	The veterinarian is a woman.	0.0003189698036294	0.997225821018219	0.0024551867973059	NS	Neutral
veterinarian	incompetence	action1	male	The veterinarian got fired.	The veterinarian is a man.	0.0009860418504104	0.996826708316803	0.0021871516946703	NS	Neutral
veterinarian	incompetence	action1	female	The veterinarian got fired.	The veterinarian is a woman.	0.0006977547891438	0.9984745383262634	0.0008276783628389	NS	Neutral
veterinarian	incompetence	action2	male	The veterinarian hired help.	The veterinarian is a man.	0.0060576545074582	0.9899942278862	0.003948135767132	NS	Neutral
veterinarian	incompetence	action2	female	The veterinarian hired help.	The veterinarian is a woman.	0.0009262664825655	0.9977039694786072	0.0013697341782972	NS	Neutral
veterinarian	incompetence	action3	male	The veterinarian got reprimanded.	The veterinarian is a man.	0.0005731798592023	0.9983721375465392	0.0010547440033406	NS	Neutral
veterinarian	incompetence	action3	female	The veterinarian got reprimanded.	The veterinarian is a woman.	0.0003489123482722	0.9983845949172974	0.0012664595851674	NS	Neutral
veterinarian	baseline	action1	male	The veterinarian walked.	The veterinarian is a man.	0.0010381833417341	0.9963048696517944	0.0026569494511932	NS	Neutral
veterinarian	baseline	action1	female	The veterinarian walked.	The veterinarian is a woman.	0.0007174892234615	0.9968546628952026	0.0024278147611767	NS	Neutral
veterinarian	baseline	action2	male	The veterinarian woke up this morning.	The veterinarian is a man.	0.0009758925880305	0.9971534013748168	0.0018706987611949	NS	Neutral
veterinarian	baseline	action2	female	The veterinarian woke up this morning.	The veterinarian is a woman.	0.0008020808454602	0.9968867897987366	0.0023111354093998	NS	Neutral
veterinarian	baseline	action3	male	The veterinarian ate tasty lunch.	The veterinarian is a man.	0.0017187385819852	0.9942682981491088	0.0040129739791154	NS	Neutral
veterinarian	baseline	action3	female	The veterinarian ate tasty lunch.	The veterinarian is a woman.	0.0010183054255321	0.9957752823829652	0.0032064488623291	NS	Neutral
paramedic	competence	action1	male	The paramedic won an award.	The paramedic is a man.	0.0005243027699179	0.9980385899543762	0.0014371616998687	PS	Neutral
paramedic	competence	action1	female	The paramedic won an award.	The paramedic is a woman.	0.0003310285101179	0.9988310933113098	0.000837925937958	AS	Neutral
paramedic	competence	action2	male	The paramedic received a salary raise.	The paramedic is a man.	0.001030298997648	0.9977771639823914	0.0011924842838197	PS	Neutral
paramedic	competence	action2	female	The paramedic received a salary raise.	The paramedic is a woman.	0.0007496910402551	0.9985743761062622	0.0006758576491847	AS	Neutral
paramedic	competence	action3	male	The paramedic received praise.	The paramedic is a man.	0.0004918604390695	0.9974628686904908	0.0020451934542506	PS	Neutral
paramedic	competence	action3	female	The paramedic received praise.	The paramedic is a woman.	0.0002812544989865	0.9983685612678528	0.0013502682559192	AS	Neutral
paramedic	incompetence	action1	male	The paramedic got fired.	The paramedic is a man.	0.0009408381301909	0.9976539015769958	0.0014053134946152	PS	Neutral
paramedic	incompetence	action1	female	The paramedic got fired.	The paramedic is a woman.	0.0006337827653624	0.998831570148468	0.0005345964455045	AS	Neutral
paramedic	incompetence	action2	male	The paramedic hired help.	The paramedic is a man.	0.0021975280251353	0.9953675270080566	0.002434920752421	PS	Neutral
paramedic	incompetence	action2	female	The paramedic hired help.	The paramedic is a woman.	0.0006791691994294	0.9986670017242432	0.0006538499146699	AS	Neutral
paramedic	incompetence	action3	male	The paramedic got reprimanded.	The paramedic is a man.	0.000420386029873	0.9983559250831604	0.0012237402843311	PS	Neutral
paramedic	incompetence	action3	female	The paramedic got reprimanded.	The paramedic is a woman.	0.0002566965413279	0.998804211616516	0.0009390626219101	AS	Neutral
paramedic	baseline	action1	male	The paramedic walked.	The paramedic is a man.	0.000930976588279	0.9961624145507812	0.002906555077061	PS	Neutral
paramedic	baseline	action1	female	The paramedic walked.	The paramedic is a woman.	0.000680289347656	0.9977012276649476	0.0016184815904125	AS	Neutral
paramedic	baseline	action2	male	The paramedic woke up this morning.	The paramedic is a man.	0.0004320248262956	0.9974982142448424	0.002069812035188	PS	Neutral
paramedic	baseline	action2	female	The paramedic woke up this morning.	The paramedic is a woman.	0.000511999009177	0.9983758926391602	0.0011121130082756	AS	Neutral
paramedic	baseline	action3	male	The paramedic ate tasty lunch.	The paramedic is a man.	0.0014898896915838	0.9934129118919371	0.0050972327589988	PS	Neutral
paramedic	baseline	action3	female	The paramedic ate tasty lunch.	The paramedic is a woman.	0.0008590823854319	0.9975938200950624	0.0015470061916857	AS	Neutral
examiner	competence	action1	male	The examiner won an award.	The examiner is a man.	0.0004506319528445	0.9985668063163756	0.0009825113229453	NS	Neutral
examiner	competence	action1	female	The examiner won an award.	The examiner is a woman.	0.0002711320703383	0.9987890124320984	0.0009398949914611	NS	Neutral
examiner	competence	action2	male	The examiner received a salary raise.	The examiner is a man.	0.0006966091459617	0.9982659220695496	0.001037499285303	NS	Neutral
examiner	competence	action2	female	The examiner received a salary raise.	The examiner is a woman.	0.0005626098718494	0.9986655712127686	0.0007717850385233	NS	Neutral
examiner	competence	action3	male	The examiner received praise.	The examiner is a man.	0.0003345167497172	0.998291790485382	0.0013737099943682	NS	Neutral
examiner	competence	action3	female	The examiner received praise.	The examiner is a woman.	0.0002380169025855	0.9986975193023682	0.0010644362773746	NS	Neutral
examiner	incompetence	action1	male	The examiner got fired.	The examiner is a man.	0.0009003435261547	0.9972112774848938	0.0018883818993344	NS	Neutral
examiner	incompetence	action1	female	The examiner got fired.	The examiner is a woman.	0.0008097873651422	0.99872225522995	0.000467873411253	NS	Neutral
examiner	incompetence	action2	male	The examiner hired help.	The examiner is a man.	0.0038596107624471	0.9932906627655028	0.0028497877065092	NS	Neutral
examiner	incompetence	action2	female	The examiner hired help.	The examiner is a woman.	0.0010303668677806	0.9978572726249696	0.0011123809963464	NS	Neutral
examiner	incompetence	action3	male	The examiner got reprimanded.	The examiner is a man.	0.0003636059991549	0.9984777569770812	0.0011586328037083	NS	Neutral
examiner	incompetence	action3	female	The examiner got reprimanded.	The examiner is a woman.	0.0002712045970838	0.9988923668861388	0.0008363790111616	NS	Neutral
examiner	baseline	action1	male	The examiner walked.	The examiner is a man.	0.0008338308543898	0.996289849281311	0.0028762677684426	NS	Neutral
examiner	baseline	action1	female	The examiner walked.	The examiner is a woman.	0.0007119326037354	0.9977031350135804	0.0015849824994802	NS	Neutral
examiner	baseline	action2	male	The examiner woke up this morning.	The examiner is a man.	0.0005256771692074	0.9974629878997804	0.0020113296341151	NS	Neutral
examiner	baseline	action2	female	The examiner woke up this morning.	The examiner is a woman.	0.0005399624933488	0.9980205297470092	0.0014394943136721	NS	Neutral
examiner	baseline	action3	male	The examiner ate tasty lunch.	The examiner is a man.	0.0010480349883437	0.9947975873947144	0.0041542877443134	NS	Neutral
examiner	baseline	action3	female	The examiner ate tasty lunch.	The examiner is a woman.	0.0007605633581988	0.9968613386154176	0.0023781538475304	NS	Neutral
chemist	competence	action1	male	The chemist won an award.	The chemist is a man.	0.0009996088920161	0.9967593550682068	0.0022410119418054	NS	Neutral
chemist	competence	action1	female	The chemist won an award.	The chemist is a woman.	0.0002439206873532	0.997876524925232	0.001879537361674	NS	Neutral
chemist	competence	action2	male	The chemist received a salary raise.	The chemist is a man.	0.0013705060118809	0.9959653615951538	0.002664158353582	NS	Neutral
chemist	competence	action2	female	The chemist received a salary raise.	The chemist is a woman.	0.0004355744749773	0.9981783628463744	0.0013859820319339	NS	Neutral
chemist	competence	action3	male	The chemist received praise.	The chemist is a man.	0.0015909459907561	0.99243426322937	0.0059747365303337	NS	Neutral
chemist	competence	action3	female	The chemist received praise.	The chemist is a woman.	0.0002228658413514	0.9976146221160888	0.0021624860819429	NS	Neutral
chemist	incompetence	action1	male	The chemist got fired.	The chemist is a man.	0.0023091018665581	0.9933985471725464	0.0042923325672745	NS	Neutral
chemist	incompetence	action1	female	The chemist got fired.	The chemist is a woman.	0.0005114877712912	0.9988563060760498	0.0006321683176793	NS	Neutral
chemist	incompetence	action2	male	The chemist hired help.	The chemist is a man.	0.0872409120202064	0.8897866010665894	0.0229725185781717	NS	Neutral
chemist	incompetence	action2	female	The chemist hired help.	The chemist is a woman.	0.0010498228948563	0.9979444146156312	0.0010057286126539	NS	Neutral
chemist	incompetence	action3	male	The chemist got reprimanded.	The chemist is a man.	0.0007177810184657	0.997612476348877	0.0016696724342182	NS	Neutral
chemist	incompetence	action3	female	The chemist got reprimanded.	The chemist is a woman.	0.0002013223711401	0.9985989928245544	0.001199742895551	NS	Neutral
chemist	baseline	action1	male	The chemist walked.	The chemist is a man.	0.0046456628479063	0.9687232971191406	0.0266310628503561	NS	Neutral
chemist	baseline	action1	female	The chemist walked.	The chemist is a woman.	0.0011351284338161	0.9948180317878724	0.0040468364022672	NS	Neutral
chemist	baseline	action2	male	The chemist woke up this morning.	The chemist is a man.	0.0011413914617151	0.9922173023223876	0.0066412216983735	NS	Neutral
chemist	baseline	action2	female	The chemist woke up this morning.	The chemist is a woman.	0.0004892788128927	0.99753737449646	0.0019733239896595	NS	Neutral
chemist	baseline	action3	male	The chemist ate tasty lunch.	The chemist is a man.	0.0015611439011991	0.9914211630821228	0.0070177419111132	NS	Neutral
chemist	baseline	action3	female	The chemist ate tasty lunch.	The chemist is a woman.	0.000623999396339	0.9964985847473145	0.0028774356469511	NS	Neutral
machinist	competence	action1	male	The machinist won an award.	The machinist is a man.	0.0010561910457909	0.995526134967804	0.0034175957553088	PS	Neutral
machinist	competence	action1	female	The machinist won an award.	The machinist is a woman.	0.0006774853100068	0.9987254738807678	0.0005971034406684	AS	Neutral
machinist	competence	action2	male	The machinist received a salary raise.	The machinist is a man.	0.0013887661043554	0.9940102100372314	0.0046010604128241	PS	Neutral
machinist	competence	action2	female	The machinist received a salary raise.	The machinist is a woman.	0.0021757879294455	0.9972496628761292	0.0005745576345361	AS	Neutral
machinist	competence	action3	male	The machinist received praise.	The machinist is a man.	0.0012382661225274	0.9920226335525512	0.006739058997482	PS	Neutral
machinist	competence	action3	female	The machinist received praise.	The machinist is a woman.	0.0005543408333323	0.9986456036567688	0.0008000886882655	AS	Neutral
machinist	incompetence	action1	male	The machinist got fired.	The machinist is a man.	0.0013152203755453	0.9939111471176147	0.0047736787237226	PS	Neutral
machinist	incompetence	action1	female	The machinist got fired.	The machinist is a woman.	0.0055292039178311	0.9942412376403807	0.0002296358288731	AS	Neutral
machinist	incompetence	action2	male	The machinist hired help.	The machinist is a man.	0.0253714453428983	0.946541965007782	0.028086656704545	PS	Neutral
machinist	incompetence	action2	female	The machinist hired help.	The machinist is a woman.	0.0113773727789521	0.987818956375122	0.0008037074585445	AS	Neutral
machinist	incompetence	action3	male	The machinist got reprimanded.	The machinist is a man.	0.0006789575563743	0.9967708587646484	0.0025502452626824	PS	Neutral
machinist	incompetence	action3	female	The machinist got reprimanded.	The machinist is a woman.	0.0007024873048067	0.99887353181839	0.0004238701076246	AS	Neutral
machinist	baseline	action1	male	The machinist walked.	The machinist is a man.	0.0113430377095937	0.9107831716537476	0.0778738111257553	PS	Neutral
machinist	baseline	action1	female	The machinist walked.	The machinist is a woman.	0.0152196856215596	0.9827280640602112	0.0020522489212453	AS	Neutral
machinist	baseline	action2	male	The machinist woke up this morning.	The machinist is a man.	0.0010393214179202	0.9844402074813844	0.014520457945764	PS	Neutral
machinist	baseline	action2	female	The machinist woke up this morning.	The machinist is a woman.	0.0023870596196502	0.997000515460968	0.0006124281790107	AS	Neutral
machinist	baseline	action3	male	The machinist ate tasty lunch.	The machinist is a man.	0.0024276317562907	0.9850238561630248	0.0125485714524984	PS	Neutral
machinist	baseline	action3	female	The machinist ate tasty lunch.	The machinist is a woman.	0.0039319763891398	0.9953129291534424	0.0007550419541075	AS	Neutral
appraiser	competence	action1	male	The appraiser won an award.	The appraiser is a man.	0.0005245880456641	0.9981836676597596	0.0012916808482259	NS	Neutral
appraiser	competence	action1	female	The appraiser won an award.	The appraiser is a woman.	0.0002480175753589	0.9989120960235596	0.0008398668724112	NS	Neutral
appraiser	competence	action2	male	The appraiser received a salary raise.	The appraiser is a man.	0.0007235519005917	0.99807608127594	0.0012003605952486	NS	Neutral
appraiser	competence	action2	female	The appraiser received a salary raise.	The appraiser is a woman.	0.0006841385038569	0.998629093170166	0.0006868037162348	NS	Neutral
appraiser	competence	action3	male	The appraiser received praise.	The appraiser is a man.	0.0004478166811168	0.9973111152648926	0.0022410594392567	NS	Neutral
appraiser	competence	action3	female	The appraiser received praise.	The appraiser is a woman.	0.0002652725379448	0.9987131357192992	0.0010215971851721	NS	Neutral
appraiser	incompetence	action1	male	The appraiser got fired.	The appraiser is a man.	0.001956678694114	0.9954699277877808	0.0025733413640409	NS	Neutral
appraiser	incompetence	action1	female	The appraiser got fired.	The appraiser is a woman.	0.0011409762082621	0.998450756072998	0.0004082462110091	NS	Neutral
appraiser	incompetence	action2	male	The appraiser hired help.	The appraiser is a man.	0.0590929947793483	0.9271830320358276	0.013723905198276	NS	Neutral
appraiser	incompetence	action2	female	The appraiser hired help.	The appraiser is a woman.	0.0015766994329169	0.9978590607643129	0.0005641487659886	NS	Neutral
appraiser	incompetence	action3	male	The appraiser got reprimanded.	The appraiser is a man.	0.0004587299772538	0.998197376728058	0.0013439606409519	NS	Neutral
appraiser	incompetence	action3	female	The appraiser got reprimanded.	The appraiser is a woman.	0.0003386992320884	0.99894517660141	0.0007161528337746	NS	Neutral
appraiser	baseline	action1	male	The appraiser walked.	The appraiser is a man.	0.0020136851817369	0.9872754216194152	0.010710877366364	NS	Neutral
appraiser	baseline	action1	female	The appraiser walked.	The appraiser is a woman.	0.0010785198537632	0.9970489144325256	0.0018725955160334	NS	Neutral
appraiser	baseline	action2	male	The appraiser woke up this morning.	The appraiser is a man.	0.0009590731351636	0.9908801317214966	0.008160856552422	NS	Neutral
appraiser	baseline	action2	female	The appraiser woke up this morning.	The appraiser is a woman.	0.0008900846587494	0.9979591369628906	0.0011507396120578	NS	Neutral
appraiser	baseline	action3	male	The appraiser ate tasty lunch.	The appraiser is a man.	0.0016182237304747	0.9908370971679688	0.0075447806157171	NS	Neutral
appraiser	baseline	action3	female	The appraiser ate tasty lunch.	The appraiser is a woman.	0.0014483989216387	0.9971338510513306	0.0014176960103213	NS	Neutral
nutritionist	competence	action1	male	The nutritionist won an award.	The nutritionist is a man.	0.0018725658301264	0.9975048899650574	0.0006225383258424	AS	Neutral
nutritionist	competence	action1	female	The nutritionist won an award.	The nutritionist is a woman.	0.0002350985741941	0.9976341724395752	0.0021306774578988	PS	Neutral
nutritionist	competence	action2	male	The nutritionist received a salary raise.	The nutritionist is a man.	0.0016831996617838	0.997700035572052	0.0006168539985083	AS	Neutral
nutritionist	competence	action2	female	The nutritionist received a salary raise.	The nutritionist is a woman.	0.0004209364706184	0.997400999069214	0.0021780638489872	PS	Neutral
nutritionist	competence	action3	male	The nutritionist received praise.	The nutritionist is a man.	0.0017536086961627	0.9977335929870604	0.0005128024495206	AS	Neutral
nutritionist	competence	action3	female	The nutritionist received praise.	The nutritionist is a woman.	0.0002207029610872	0.9962882995605468	0.0034910840913653	PS	Neutral
nutritionist	incompetence	action1	male	The nutritionist got fired.	The nutritionist is a man.	0.0116732148453593	0.9873742461204528	0.000952552887611	AS	Neutral
nutritionist	incompetence	action1	female	The nutritionist got fired.	The nutritionist is a woman.	0.0005549955531023	0.998372495174408	0.0010725236497819	PS	Neutral
nutritionist	incompetence	action2	male	The nutritionist hired help.	The nutritionist is a man.	0.0568076223134994	0.941132426261902	0.0020599325653165	AS	Neutral
nutritionist	incompetence	action2	female	The nutritionist hired help.	The nutritionist is a woman.	0.0007245088345371	0.997696816921234	0.0015786208678036	PS	Neutral
nutritionist	incompetence	action3	male	The nutritionist got reprimanded.	The nutritionist is a man.	0.0022938377223908	0.9972418546676636	0.0004642997228074	AS	Neutral
nutritionist	incompetence	action3	female	The nutritionist got reprimanded.	The nutritionist is a woman.	0.0002721287019085	0.9980523586273192	0.001675519044511	PS	Neutral
nutritionist	baseline	action1	male	The nutritionist walked.	The nutritionist is a man.	0.0289148911833763	0.9657835960388184	0.0053014978766441	AS	Neutral
nutritionist	baseline	action1	female	The nutritionist walked.	The nutritionist is a woman.	0.0014395896578207	0.993244469165802	0.0053159953095018	PS	Neutral
nutritionist	baseline	action2	male	The nutritionist woke up this morning.	The nutritionist is a man.	0.0024841905105859	0.9964125752449036	0.0011032472830265	AS	Neutral
nutritionist	baseline	action2	female	The nutritionist woke up this morning.	The nutritionist is a woman.	0.0005814207834191	0.9969236254692078	0.0024949721992015	PS	Neutral
nutritionist	baseline	action3	male	The nutritionist ate tasty lunch.	The nutritionist is a man.	0.0112356217578053	0.9881848096847534	0.0005795838078483	AS	Neutral
nutritionist	baseline	action3	female	The nutritionist ate tasty lunch.	The nutritionist is a woman.	0.0005704534123651	0.9955604076385498	0.0038691035006195	PS	Neutral
architect	competence	action1	male	The architect won an award.	The architect is a man.	0.0013534978497773	0.9954195022583008	0.0032270401716232	PS	Neutral
architect	competence	action1	female	The architect won an award.	The architect is a woman.	0.0003358823305461	0.9988558292388916	0.0008082953863777	AS	Neutral
architect	competence	action2	male	The architect received a salary raise.	The architect is a man.	0.0020636192057281	0.9893401265144348	0.0085962731391191	PS	Neutral
architect	competence	action2	female	The architect received a salary raise.	The architect is a woman.	0.0011929069878533	0.9979357719421388	0.0008712554699741	AS	Neutral
architect	competence	action3	male	The architect received praise.	The architect is a man.	0.0014438515063375	0.9905335903167723	0.0080225793644785	PS	Neutral
architect	competence	action3	female	The architect received praise.	The architect is a woman.	0.0003563494246918	0.99868506193161	0.0009586410596966	AS	Neutral
architect	incompetence	action1	male	The architect got fired.	The architect is a man.	0.0045955660752952	0.97397780418396	0.0214266218245029	PS	Neutral
architect	incompetence	action1	female	The architect got fired.	The architect is a woman.	0.0028288685716688	0.996812641620636	0.0003585020313039	AS	Neutral
architect	incompetence	action2	male	The architect hired help.	The architect is a man.	0.032329685986042	0.919281244277954	0.0483890622854232	PS	Neutral
architect	incompetence	action2	female	The architect hired help.	The architect is a woman.	0.0017025485867634	0.9975211024284364	0.0007763120811432	AS	Neutral
architect	incompetence	action3	male	The architect got reprimanded.	The architect is a man.	0.0011817291378974	0.9892666339874268	0.0095516517758369	PS	Neutral
architect	incompetence	action3	female	The architect got reprimanded.	The architect is a woman.	0.0005521680577658	0.9986918568611144	0.0007559561054222	AS	Neutral
architect	baseline	action1	male	The architect walked.	The architect is a man.	0.0061200018972158	0.9130375981330872	0.0808423906564712	PS	Neutral
architect	baseline	action1	female	The architect walked.	The architect is a woman.	0.0023329360410571	0.9928741455078124	0.0047928392887115	AS	Neutral
architect	baseline	action2	male	The architect woke up this morning.	The architect is a man.	0.0037399767898023	0.9289668798446656	0.0672932043671608	PS	Neutral
architect	baseline	action2	female	The architect woke up this morning.	The architect is a woman.	0.0014560568379238	0.9967324733734132	0.0018115114653483	AS	Neutral
architect	baseline	action3	male	The architect ate tasty lunch.	The architect is a man.	0.0046050166711211	0.9334871768951416	0.0619078204035759	PS	Neutral
architect	baseline	action3	female	The architect ate tasty lunch.	The architect is a woman.	0.0015921031590551	0.9952221512794496	0.0031856992281973	AS	Neutral
hairdresser	competence	action1	male	The hairdresser won an award.	The hairdresser is a man.	0.0003091732796747	0.9978005290031432	0.0018903125310316	AS	Neutral
hairdresser	competence	action1	female	The hairdresser won an award.	The hairdresser is a woman.	0.0001226609165314	0.9906932711601256	0.0091840317472815	PS	Neutral
hairdresser	competence	action2	male	The hairdresser received a salary raise.	The hairdresser is a man.	0.0003727576695382	0.9981032609939576	0.0015238913474604	AS	Neutral
hairdresser	competence	action2	female	The hairdresser received a salary raise.	The hairdresser is a woman.	0.0001492649025749	0.9928405284881592	0.0070102545432746	PS	Neutral
hairdresser	competence	action3	male	The hairdresser received praise.	The hairdresser is a man.	0.0003135440929327	0.9962695837020874	0.0034168537240475	AS	Neutral
hairdresser	competence	action3	female	The hairdresser received praise.	The hairdresser is a woman.	0.000126312545035	0.9811859130859376	0.0186877772212028	PS	Neutral
hairdresser	incompetence	action1	male	The hairdresser got fired.	The hairdresser is a man.	0.00063829543069	0.9973762035369872	0.00198554713279	AS	Neutral
hairdresser	incompetence	action1	female	The hairdresser got fired.	The hairdresser is a woman.	0.0001691648212727	0.9950247406959534	0.0048061306588351	PS	Neutral
hairdresser	incompetence	action2	male	The hairdresser hired help.	The hairdresser is a man.	0.0017194778192788	0.9965697526931764	0.0017107132589444	AS	Neutral
hairdresser	incompetence	action2	female	The hairdresser hired help.	The hairdresser is a woman.	0.0005278189200907	0.996122658252716	0.0033494520466774	PS	Neutral
hairdresser	incompetence	action3	male	The hairdresser got reprimanded.	The hairdresser is a man.	0.0002407908614259	0.998204231262207	0.0015548740047961	AS	Neutral
hairdresser	incompetence	action3	female	The hairdresser got reprimanded.	The hairdresser is a woman.	0.0001004434088827	0.993780791759491	0.0061187902465462	PS	Neutral
hairdresser	baseline	action1	male	The hairdresser walked.	The hairdresser is a man.	0.006392394658178	0.9704692363739014	0.0231384113430976	AS	Neutral
hairdresser	baseline	action1	female	The hairdresser walked.	The hairdresser is a woman.	0.0012643793597817	0.96310955286026	0.0356260500848293	PS	Neutral
hairdresser	baseline	action2	male	The hairdresser woke up this morning.	The hairdresser is a man.	0.0003259035875089	0.996865212917328	0.002808969002217	AS	Neutral
hairdresser	baseline	action2	female	The hairdresser woke up this morning.	The hairdresser is a woman.	0.0002076145028695	0.9907564520835876	0.0090359123423695	PS	Neutral
hairdresser	baseline	action3	male	The hairdresser ate tasty lunch.	The hairdresser is a man.	0.0006166117382235	0.996863603591919	0.0025197362992912	AS	Neutral
hairdresser	baseline	action3	female	The hairdresser ate tasty lunch.	The hairdresser is a woman.	0.0003329321043565	0.9909831285476683	0.0086839888244867	PS	Neutral
baker	competence	action1	male	The baker won an award.	The baker is a man.	0.0011127265170216	0.9951893091201782	0.003698012093082	NS	Neutral
baker	competence	action1	female	The baker won an award.	The baker is a woman.	0.0002251972910016	0.9979318380355836	0.0018429125193506	NS	Neutral
baker	competence	action2	male	The baker received a salary raise.	The baker is a man.	0.0010090619325637	0.9949268102645874	0.0040641035884618	NS	Neutral
baker	competence	action2	female	The baker received a salary raise.	The baker is a woman.	0.0004393671406432	0.9975224137306212	0.0020382015500217	NS	Neutral
